it,start,end,latency,sol,period
572,27826535,28230496,403961,1,49226
573,27875803,28279670,403867,1,49210
574,27925002,28328828,403826,1,49194
575,27974308,28378137,403829,1,49229
576,28023517,28427565,404048,1,49288
577,28072736,28476838,404102,1,49284
578,28121908,28526098,404190,1,49276
579,28171145,28575288,404143,1,49250
580,28220365,28624531,404166,1,49248
581,28269537,28673720,404183,1,49230
582,28318751,28722928,404177,1,49223
583,28368000,28772109,404109,1,49210
584,28417433,28821344,403911,1,49218
585,28466733,28870555,403822,1,49216
586,28515963,28919788,403825,1,49221
587,28565177,28969039,403862,1,49230
588,28614431,29018261,403830,1,49227
589,28663615,29067474,403859,1,49223
590,28712816,29116691,403875,1,49221
591,28762001,29165910,403909,1,49220
592,28811244,29215201,403957,1,49241
593,28860443,29264423,403980,1,49235
594,28909677,29313643,403966,1,49231
595,28958926,29362852,403926,1,49224
596,29008140,29412357,404217,1,49308
597,29057362,29461517,404155,1,49264
598,29106591,29510695,404104,1,49238
599,29155767,29559867,404100,1,49218
600,29205067,29609088,404021,1,49219
601,29254301,29658280,403979,1,49211
602,29303572,29707497,403925,1,49212
603,29352731,29756717,403986,1,49214
604,29402252,29806011,403759,1,49238
605,29451398,29855237,403839,1,49234
606,29500581,29904414,403833,1,49217
607,29549731,29953604,403873,1,49209
608,29598991,30002889,403898,1,49231
609,29648178,30052066,403888,1,49215
610,29697362,30101283,403921,1,49215
611,29746616,30150481,403865,1,49210
612,29795899,30199785,403886,1,49238
613,29845103,30248968,403865,1,49221
614,29894310,30298302,403992,1,49255
615,29943484,30347530,404046,1,49247
616,29992778,30396866,404088,1,49273
617,30041936,30446052,404116,1,49247
618,30091183,30495268,404085,1,49238
619,30140354,30544466,404112,1,49226
620,30189627,30593735,404108,1,49238
621,30238848,30642960,404112,1,49234
622,30288151,30692145,403994,1,49219
623,30337373,30741344,403971,1,49213
624,30386734,30790545,403811,1,49209
625,30435964,30839787,403823,1,49219
626,30485107,30888988,403881,1,49213
627,30534371,30938295,403924,1,49241
628,30583589,30987528,403939,1,49239
629,30632830,31036796,403966,1,49247
630,30682019,31086074,404055,1,49256
631,30731241,31135301,404060,1,49247
632,30780414,31184471,404057,1,49224
633,30829667,31233680,404013,1,49219
634,30878893,31282839,403946,1,49201
635,30928165,31332068,403903,1,49209
636,30977407,31381381,403974,1,49240
