step,start,end,latency,execution
436,17152898,17512533,359635,99734
437,17187002,17540223,353221,73583
438,17232898,17585715,352817,70790
439,17258199,17615247,357048,77483
440,17306154,17652684,346530,75307
441,17344028,17690256,346228,77496
442,17383955,17750593,366638,93636
443,17417258,17784166,366908,77529
444,17461217,17829581,368364,79198
445,17495004,17867615,372611,91925
446,17548898,17893053,344155,50791
447,17574255,17926539,352284,80710
448,17621481,17988088,366607,99695
449,17659631,18022292,362661,74157
450,17699586,18055865,356279,66899
451,17732915,18087843,354928,75931
452,17776871,18128600,351729,74054
453,17810172,18165982,355810,76605
454,17849398,18227529,378131,107147
455,17895002,18261026,366024,68719
456,17930227,18302569,372342,82897
457,17971585,18340768,369183,73421
458,18006811,18385686,378875,82244
459,18044141,18419932,375791,83001
460,18092898,18453405,360507,71573
461,18131009,18497559,366550,83398
462,18170263,18543131,372868,82951
463,18207645,18577289,369644,73353
464,18246843,18602818,355975,62883
465,18284200,18664310,380110,100744
466,18323455,18701747,378292,80980
467,18367002,18736050,369048,69552
468,18402254,18769537,367283,70841
469,18439612,18801468,361856,77232
470,18484915,18868342,383427,104261
471,18522306,18897831,375525,64745
472,18557565,18932514,374949,80132
473,18603017,18970013,366996,76678
474,18642199,19032811,390612,100152
475,18679557,19050338,370781,56721
476,18718754,19095938,377184,82929
477,18756087,19134134,378047,87031
478,18804926,19185665,380739,81603
479,18835002,19215190,380188,71418
480,18876898,19249174,372276,72084
481,18915002,19286613,371611,79360
482,18956926,19344164,387238,95624
483,18995002,19385707,390705,87436
484,19040898,19415173,374275,63566
485,19075002,19448876,373874,72980
486,19114282,19482422,368140,70918
487,19151658,19551922,400264,110737
488,19192898,19581429,388531,67607
489,19231002,19614147,383145,71967
490,19270255,19651642,381387,74849
491,19307613,19682661,375048,76301
492,19352898,19748208,395310,103648
493,19391002,19789725,398723,80739
494,19430227,19812597,382370,60199
495,19467557,19842501,374944,67273
496,19504929,19907985,403056,103554
497,19543002,19949481,406479,87388
498,19588898,19970494,381596,59114
499,19627002,20012066,385064,79466
500,19664898,20048392,383494,74426
501,19703002,20089884,386882,79403
502,19740916,20147530,406614,95728
503,19779002,20185048,406046,83411
504,19824899,20226592,401693,79644
505,19863002,20256164,393162,67465
506,19900898,20307982,407084,89918
507,19939002,20345419,406417,83358
508,19984926,20382886,397960,75539
509,20023002,20416431,393429,71438
510,20060898,20441551,380653,63220
511,20099002,20478293,379291,67964
512,20130226,20547777,417551,106839
513,20167584,20581312,413728,72729
514,20206781,20622777,415996,77682
515,20243001,20660240,417239,83384
516,20288926,20693734,404808,71567
517,20327001,20739757,412756,83318
518,20364300,20781301,417001,80242
519,20403001,20818747,415746,79340
520,20444898,20860278,415380,83631
521,20487002,20889715,402713,63654
522,20521221,20922004,400783,74967
523,20563903,20953842,389939,69921
