step,start,end,latency,execution
611,25377167,25437206,60039,59696
612,25414779,25485523,70744,85764
613,25452302,25507621,55319,59544
614,25489813,25562737,72924,92610
615,25527403,25585548,58145,60061
616,25564719,25634908,70189,86839
617,25602273,25657426,55153,60067
618,25639885,25705969,66084,86020
619,25677437,25726639,49202,58323
620,25715124,25779701,64577,89210
621,25751313,25802150,50837,58986
622,25787930,25851541,63611,86687
623,25825256,25873353,48097,57756
624,25861248,25927615,66367,91233
625,25898294,25949003,50709,58988
626,25935924,26003628,67704,90740
627,25972081,26025771,53690,58646
628,26008650,26079413,70763,91027
629,26046110,26101780,55670,59671
630,26083482,26149471,65989,85253
631,26121123,26170726,49603,58735
632,26158650,26226927,68277,92313
633,26194815,26248808,53993,58762
634,26231758,26307066,75308,95749
635,26269323,26329405,60082,59827
636,26306877,26376961,70084,84993
637,26344475,26399193,54718,59485
638,26381868,26456101,74233,94465
639,26419499,26478117,58618,59533
640,26457080,26527906,70826,87233
641,26494599,26550099,55500,59554
642,26532023,26602976,70953,90358
643,26569583,26625175,55592,59547
644,26606995,26678093,71098,90432
645,26644587,26700071,55484,59300
646,26681973,26758021,76048,95495
647,26719594,26780900,61306,60552
648,26757343,26823181,65838,79741
649,26794877,26844319,49442,58754
650,26832525,26903624,71099,95428
651,26868693,26925749,57056,58942
652,26905574,26975816,70242,87528
653,26943110,26997813,54703,59316
654,26980491,27046434,65943,86126
655,27018071,27067187,49116,58234
656,27055585,27121878,66293,90815
657,27091762,27143404,51642,58480
658,27128743,27198115,69372,90764
659,27164853,27220225,55372,59374
660,27202178,27273187,71009,90469
661,27239761,27295586,55825,59699
662,27277125,27351138,74013,93066
663,27314713,27373454,58741,59624
664,27352086,27423010,70924,87000
665,27389606,27445750,56144,60085
666,27427013,27497938,70925,89657
667,27464557,27520267,55710,59628
668,27501918,27565132,63214,82406
669,27539534,27586306,46772,58638
670,27577030,27645754,68724,95519
671,27613147,27667759,54612,58852
672,27650057,27715760,65703,85425
673,27687556,27737177,49621,58822
674,27724995,27797384,72389,96415
675,27761254,27819580,58326,59490
676,27798613,27870640,72027,88508
677,27836138,27893559,57421,60361
678,27873649,27939508,65859,83725
679,27911501,27961148,49647,59259
680,27949154,28015560,66406,90583
681,27985385,28037139,51754,59108
682,28022944,28086870,63926,85613
683,28058866,28108712,49846,58033
684,28095108,28156594,61486,83810
685,28131067,28177806,46739,57318
686,28167206,28235266,68060,93691
687,28203478,28257489,54011,58677
688,28239995,28308355,68360,88371
689,28277575,28329764,52189,58778
690,28314978,28383605,68627,89851
691,28351041,28405561,54520,58757
692,28387912,28453214,65302,84958
693,28425293,28474858,49565,58928
694,28462603,28531913,69310,93116
695,28498724,28554359,55635,59768
696,28536114,28606866,70752,89982
697,28573663,28629304,55641,59703
698,28610995,28685301,74306,93407
699,28648482,28707576,59094,59540
700,28685811,28756703,70892,86554
701,28723312,28779168,55856,59796
702,28760707,28831635,70928,90026
703,28798341,28853745,55404,59373
704,28835671,28906510,70839,90164
705,28873146,28929002,55856,59758
706,28910474,28981627,71153,90298
707,28948222,29003642,55420,59298
708,28985573,29056379,70806,90182
709,29023094,29079063,55969,60007
710,29060487,29135940,75453,94556
711,29098240,29158492,60252,59903
712,29135658,29206656,70998,85703
713,29173274,29228986,55712,59640
714,29210648,29282178,71530,90989
715,29248520,29304461,55941,59551
716,29285850,29351546,65696,84719
717,29323561,29372586,49025,58478
718,29361032,29427616,66584,91222
719,29397274,29449209,51935,58580
720,29434292,29498902,64610,85802
721,29470452,29520412,49960,58549
722,29507523,29580228,72705,96022
723,29543782,29602737,58955,59547
724,29580884,29652180,71296,86926
725,29618442,29674150,55708,59372
726,29655907,29727009,71102,90346
727,29693468,29749133,55665,59464
728,29730872,29802335,71463,90799
729,29768544,29825119,56575,60061
730,29805883,29877047,71164,89448
731,29843480,29899314,55834,59543
732,29880821,29951636,70815,89820
733,29918394,29974162,55768,59812
734,29955750,30030876,75126,94099
735,29993211,30052941,59730,59388
736,30030597,30101613,71016,85995
737,30068003,30123750,55747,59423
738,30105352,30177056,71704,90887
739,30143008,30199132,56124,59396
740,30180390,30246392,66002,84706
741,30217911,30267875,49964,58940
742,30255399,30322869,67470,91113
743,30291564,30344564,53000,58254
744,30328188,30396097,67909,89279
745,30366009,30417738,51729,59245
746,30403643,30476892,73249,95171
747,30439706,30499389,59683,59246
748,30476523,30538571,62048,76671
749,30514042,30559937,45895,57365
750,30550097,30621691,71594,99433
751,30587842,30643575,55733,59082
752,30625099,30690164,65065,83839
753,30662400,30711039,48639,58050
754,30699605,30769140,69535,94074
755,30735629,30791652,56023,59553
756,30772733,30843601,70868,89537
757,30810402,30865822,55420,59480
758,30847729,30924211,76482,95813
759,30885230,30946105,60875,59370
760,30922775,30993548,70773,84946
761,30960348,31015577,55229,59268
762,30997653,31068485,70832,90397
763,31035217,31090789,55572,59596
764,31072577,31138741,66164,85498
765,31110199,31159962,49763,58474
766,31147481,31215218,67737,91377
767,31183650,31237786,54136,59397
768,31220542,31286767,66225,86471
769,31258109,31307731,49622,58223
770,31295400,31368845,73445,97310
771,31331641,31391080,59439,59072
772,31368546,31439460,70914,85907
773,31406149,31461343,55194,59159
774,31443494,31514576,71082,90926
775,31481263,31536951,55688,59633
776,31518589,31584230,65641,84705
777,31556090,31606551,50461,59730
778,31593575,31662034,68459,93170
779,31631326,31682927,51601,58336
780,31668815,31737863,69048,91062
781,31704995,31760210,55215,59169
782,31741886,31819308,77422,96718
783,31779581,31841792,62211,59916
784,31817079,31888444,71365,84131
785,31854636,31910276,55640,59079
786,31891953,31963019,71066,90215
787,31929500,31985279,55779,59579
